STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,POLLUTANT,Pollutant,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,OBS_STATUS_4,Observation status 4,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1993,,616.4952,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1994,,577.1542,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1995,,562.1039,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1996,,549.9267,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1997,,517.4204,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1998,,501.9146,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1999,,495.5957,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2000,,474.6603,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2001,,459.6701,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2002,,443.654,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2003,,439.1426,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2004,,438.4084,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2005,,412.9113,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2006,,401.512,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2007,,378.6115,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2008,,366.3497,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2009,,331.2884,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2010,,328.0146,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2011,,314.2209,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2012,,296.8326,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2013,,283.8675,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2014,,260.8627,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2015,,256.553,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2016,,245.4544,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2017,,236.1186,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2018,,234.2948,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2019,,222.4539,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2020,,198.4254,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2021,,192.3792,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NLD,Netherlands,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2022,,180.1147,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1990,,397.447,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1991,,386.9788,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1992,,373.8538,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1993,,357.1389,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1994,,328.2595,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1995,,306.1801,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1996,,272.202,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1997,,249.4301,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1998,,231.834,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1999,,217.2075,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2000,,201.9536,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2001,,207.9866,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2002,,205.3391,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2003,,187.4488,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2004,,274.175,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2005,,319.6846,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2006,,317.7618,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2007,,306.8464,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2008,,295.4383,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2009,,283.9315,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2010,,285.0865,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2011,,284.1089,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2012,,282.4665,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2013,,276.4854,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2014,,263.9935,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2015,,242.2059,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2016,,249.9335,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2017,,247.9594,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2018,,239.1264,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2019,,328.8948,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2020,,314.9536,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2021,,142.1233,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2022,,114.7718,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1990,,31.70065,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1991,,31.53516,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1992,,29.4091,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1993,,29.52843,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1994,,23.30148,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1995,,37.38598,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1996,,36.67036,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1997,,35.92019,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1998,,36.28395,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,1999,,40.82565,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2000,,41.63288,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2001,,42.26472,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2002,,42.96976,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2003,,43.34317,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,KGZ,Kyrgyzstan,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2004,,44.6435,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
