Year,NOC,Total Athletes,Medal Count,Average Age (M),Average Height (M),Average Weight (M),Average Age (F),Average Height (F),Average Weight (F)
1996,KOR,312,66.0,23.76590330788804,176.75902394106814,70.91428571428571,21.419753086419757,169.03333333333333,59.71739130434782
1996,KSA,29,0.0,22.852941176470587,176.35714285714286,69.84615384615384,,,
1996,KUW,25,0.0,25.40740740740741,179.45454545454547,84.70833333333333,,,
1996,LAO,5,0.0,21.75,174.0,67.5,25.0,153.0,49.0
1996,LAT,47,1.0,27.26315789473684,183.0857142857143,81.63157894736842,23.058823529411764,164.4,54.266666666666666
1996,LBA,5,0.0,23.4,174.4,68.4,,,
1996,LBR,5,0.0,21.5,178.5,77.5,29.0,170.0,54.0
1996,LCA,6,0.0,24.571428571428573,183.5,73.66666666666667,18.0,170.0,65.0
1996,LES,9,0.0,29.0,173.5,60.5,17.2,158.0,41.0
1996,LIB,1,0.0,,,,29.0,,
1996,LIE,2,0.0,,,,29.0,172.0,60.0
1996,LTU,61,11.0,25.440677966101696,188.377358490566,86.49056603773585,25.13636363636364,170.0625,61.5625
1996,LUX,6,0.0,38.66666666666666,176.0,88.0,29.5,166.5,55.5
1996,MAD,11,0.0,23.25,173.0,64.0,23.2,162.88888888888889,54.22222222222222
1996,MAR,34,2.0,26.3125,174.84615384615384,65.10344827586206,21.0,162.0,48.0
1996,MAS,35,3.0,25.240740740740744,174.18666666666664,67.48717948717949,17.666666666666668,166.0,45.0
1996,MAW,2,0.0,26.5,171.0,60.0,,,
1996,MDA,40,3.0,24.666666666666668,177.17142857142858,73.5,25.4,172.5,60.25
1996,MDV,6,0.0,23.0,163.42857142857142,58.142857142857146,18.0,154.0,49.0
1996,MEX,98,1.0,25.55,173.34782608695653,67.15942028985508,22.741935483870968,161.3846153846154,53.46153846153846
1996,MGL,16,1.0,24.33333333333333,171.54545454545453,73.63636363636364,26.0,166.8,55.4
1996,MKD,11,0.0,22.4,170.0,68.8,18.166666666666668,170.0,59.0
1996,MLI,3,0.0,29.0,186.0,82.0,24.0,183.0,84.0
1996,MLT,7,0.0,29.4,184.66666666666663,82.66666666666667,22.8,161.0,50.5
1996,MON,3,0.0,22.0,180.0,80.0,30.0,165.0,58.0
1996,MOZ,3,1.0,24.0,176.0,67.0,23.0,165.0,63.0
1996,MRI,30,0.0,23.213333333333335,179.46666666666667,73.26190476190476,21.71428571428571,,
1996,MTN,4,0.0,28.5,172.25,66.25,,,
1996,MYA,3,0.0,40.0,163.0,50.0,33.0,164.0,44.0
1996,NAM,8,2.0,28.714285714285715,178.85714285714286,72.0,22.666666666666668,159.0,48.0
1996,NCA,26,0.0,26.25925925925926,181.25,84.0,25.0,155.0,48.0
1996,NED,242,73.0,26.59259259259259,188.3525179856115,83.15827338129496,27.782258064516128,173.4230769230769,63.0042735042735
1996,NEP,6,0.0,29.666666666666668,164.0,86.0,22.33333333333333,156.0,48.0
1996,NGR,65,24.0,22.42105263157895,182.72340425531917,77.58333333333333,24.62962962962963,166.68,58.56
1996,NIG,3,0.0,,,,14.0,,
1996,NOR,97,23.0,26.38888888888889,183.27777777777777,83.14814814814815,24.693548387096776,172.39344262295083,64.95081967213115
1996,NRU,3,0.0,22.666666666666668,160.0,75.83333333333333,,,
1996,NZL,95,9.0,26.0,183.22727272727272,81.27777777777777,24.95555555555556,171.875,64.875
1996,OMA,4,0.0,25.8,175.0,68.0,,,
1996,PAK,24,0.0,23.782608695652176,176.5,71.91666666666667,24.0,160.0,51.0
1996,PAN,7,0.0,23.428571428571427,178.0,92.5,19.0,170.0,70.0
1996,PAR,7,0.0,23.33333333333333,184.5,96.0,18.0,,
1996,PER,29,0.0,25.625,172.8,74.13333333333334,22.352941176470587,175.0,67.6
1996,PHI,12,1.0,28.5,165.83333333333334,54.66666666666666,24.714285714285715,170.4,57.0
1996,PLE,1,0.0,33.0,180.0,76.0,,,
1996,PNG,11,0.0,23.176470588235293,171.125,64.47058823529412,,,
1996,POL,165,22.0,21.517777777777777,178.32000000000002,73.96222222222222,24.433962264150946,169.54716981132074,60.735849056603776
1996,POR,107,3.0,24.64130434782609,178.90123456790124,72.1829268292683,21.487179487179485,162.55172413793105,53.37931034482759
1996,PRK,27,5.0,24.347826086956523,164.13333333333333,59.28431372549019,16.87037037037037,157.16666666666666,52.833333333333336
1996,PUR,69,1.0,26.0,181.29787234042556,78.06122448979592,26.25,150.0,58.0
1996,QAT,12,0.0,23.153846153846157,178.66666666666666,75.16666666666667,,,
1996,ROU,165,38.0,24.25465838509317,176.83908045977012,73.84444444444445,21.365853658536587,168.47058823529412,59.55294117647059
1996,RSA,84,5.0,24.33783783783784,181.3148148148148,73.98148148148148,23.35135135135135,172.0,63.44444444444444
1996,RUS,390,115.0,24.9435736677116,181.80065359477123,80.16176470588235,23.34334763948498,169.06666666666666,58.62053571428572
1996,RWA,4,0.0,22.5,175.5,60.333333333333336,,,
1996,SAM,5,0.0,24.75,174.66666666666666,80.875,17.0,178.0,68.0
1996,SCG,68,26.0,25.8,191.14545454545456,89.14545454545454,23.785714285714285,169.8181818181818,57.36363636363637
1996,SEN,11,0.0,27.5,185.25,80.375,,,
1996,SEY,9,0.0,24.25,180.125,76.125,23.0,163.0,52.0
1996,SGP,14,0.0,20.4,178.0,69.71428571428571,21.1,163.0,54.0
1996,SKN,10,0.0,23.2,182.75,78.0,24.444444444444443,169.85714285714286,58.285714285714285
1996,SLE,14,0.0,24.0,181.9,80.9090909090909,22.0,169.57142857142858,61.42857142857143
1996,SLO,37,2.0,25.454545454545453,181.92592592592592,76.92592592592592,21.928571428571427,172.46153846153845,60.53846153846154
1996,SMR,7,0.0,24.33333333333333,180.33333333333331,81.33333333333333,33.0,175.0,60.0
1996,SOL,4,0.0,24.0,,62.0,19.0,,
1996,SOM,4,0.0,28.0,176.0,69.66666666666667,,,
1996,SRI,9,0.0,25.2,174.25,63.0,27.33333333333333,161.33333333333334,57.833333333333336
1996,STP,2,0.0,18.0,176.0,63.0,19.0,165.0,56.0
1996,SUD,4,0.0,25.0,172.0,63.333333333333336,,,
1996,SUI,115,11.0,28.12745098039216,178.05,73.28,25.65714285714286,168.13636363636363,57.27272727272727
1996,SUR,7,0.0,22.5,178.33333333333334,73.0,19.8,162.2,52.6
1996,SVK,71,3.0,21.639303482587064,181.30348258706468,72.76865671641791,23.59259259259259,170.125,57.79166666666666
1996,SWE,182,31.0,28.8955223880597,185.10927456382,81.39944903581267,25.736263736263737,166.22131147540983,59.45833333333333
1996,SWZ,6,0.0,27.4,170.0,61.66666666666666,19.0,,
1996,SYR,7,1.0,24.0,163.25,63.8,22.0,187.0,63.0
1996,TAN,7,0.0,26.166666666666668,169.0,66.16666666666667,24.0,164.0,56.0
1996,TGA,5,1.0,25.0,181.0,93.75,22.0,165.0,55.0
1996,THA,37,2.0,26.41176470588235,171.54166666666666,64.0,19.1,163.92857142857142,55.42857142857143
1996,TJK,8,0.0,22.33333333333333,190.5,92.0,19.0,160.0,47.0
1996,TKM,7,0.0,24.75,182.5,83.0,23.666666666666668,161.5,53.0
1996,TOG,5,0.0,26.285714285714285,173.57142857142858,72.83333333333333,,,
1996,TPE,77,1.0,25.536585365853657,172.525,69.975,23.096774193548384,163.747311827957,55.75806451612903
1996,TTO,12,2.0,26.5,178.7,74.2,19.83333333333333,170.0,59.333333333333336
1996,TUN,51,1.0,23.33333333333333,179.57575757575756,76.05882352941177,26.428571428571427,169.0,63.5
1996,TUR,53,6.0,24.64583333333333,173.47058823529412,75.15384615384616,23.53846153846154,169.22222222222223,58.55555555555556
1996,UAE,4,0.0,23.75,180.0,80.0,,,
1996,UGA,10,1.0,24.857142857142858,170.6,72.66666666666667,26.666666666666668,164.0,48.0
1996,UKR,231,34.0,25.573394495412845,178.35333333333332,78.0,22.398496240601503,167.10526315789474,57.5268817204301
1996,URU,14,0.0,26.307692307692307,177.5,71.28571428571429,17.5,,
1996,USA,648,259.0,31.673199152542374,189.17972350230414,86.63895304080062,30.92887323943662,174.1653481012658,61.394822006472495
1996,UZB,71,2.0,24.6,181.46666666666667,81.18253968253968,23.25,158.0,48.5
1996,VAN,4,0.0,24.666666666666668,167.33333333333334,62.0,29.0,164.0,57.0
1996,VEN,39,0.0,23.34042553191489,178.16666666666666,76.15,24.33333333333333,168.5,73.5
1996,VIE,6,0.0,23.0,,,21.33333333333333,159.0,51.0
1996,VIN,8,0.0,22.0,185.66666666666663,71.5,19.0,,
1996,YEM,4,0.0,24.75,166.66666666666666,59.66666666666666,,,
1996,ZAM,8,1.0,25.857142857142858,170.16666666666666,60.57142857142857,25.0,,
1996,ZIM,13,0.0,24.88888888888889,176.7058823529412,68.66666666666667,17.0,,
1998,AND,3,0.0,24.6,173.6,73.4,22.0,164.0,65.0
1998,ARG,2,0.0,24.0,185.0,85.0,20.0,170.0,65.0
1998,ARM,7,0.0,24.5,172.0,74.5,20.666666666666668,163.0,
1998,AUS,23,1.0,27.08333333333333,176.54166666666666,78.625,27.9,166.8,62.1
1998,AUT,96,20.0,28.661993769470403,185.0007788161994,92.1253894080997,25.512820512820515,167.23076923076923,61.729729729729726
1998,AZE,4,0.0,24.0,177.5,73.0,20.0,160.5,49.0
1998,BEL,1,1.0,30.0,181.0,84.0,,,
1998,BER,1,0.0,23.0,172.0,71.0,,,
1998,BIH,8,0.0,26.6,182.8,88.7,21.0,170.0,61.0
1998,BLR,59,2.0,25.808823529411764,178.53731343283582,75.71641791044776,26.435897435897434,167.69230769230768,57.69230769230769
1998,BRA,1,0.0,25.0,,,,,
1998,BUL,19,1.0,24.0,178.21428571428572,74.07142857142857,21.7,166.05,57.85
1998,CAN,145,49.0,26.40782828282828,179.46843434343432,84.88299663299664,23.66104868913858,160.5632183908046,53.99233716475096
1998,CHI,3,0.0,23.5,175.5,80.25,,,
1998,CHN,57,14.0,21.25925925925926,175.86363636363637,74.22727272727273,22.016393442622952,166.32203389830508,61.22033898305085
1998,CRO,6,0.0,22.857142857142858,176.42857142857142,78.0,16.666666666666668,173.66666666666666,71.33333333333333
1998,CYP,1,0.0,26.0,,,,,
1998,CZE,64,23.0,29.154008438818565,180.6582278481013,85.43881856540084,22.02777777777778,168.38888888888889,58.41666666666666
1998,DEN,12,5.0,25.63636363636364,182.16666666666663,73.83333333333333,27.875,169.33333333333334,64.0
1998,ESP,12,0.0,24.61111111111111,176.83333333333334,67.5,24.5,162.5,57.16666666666666
1998,EST,20,0.0,24.942857142857143,180.54285714285717,73.05714285714286,22.384615384615383,169.15384615384616,56.76923076923077
1998,FIN,85,58.0,25.52380952380953,179.39285714285714,74.73214285714286,24.02083333333333,165.20833333333334,60.19791666666666
1998,FRA,109,15.0,24.635416666666668,181.0390625,80.5078125,22.32908163265306,158.58673469387756,48.36479591836735
1998,GBR,42,4.0,30.319607843137256,182.46666666666664,91.97619047619048,27.142857142857142,168.0,68.33333333333333
1998,GEO,4,0.0,26.6,177.4,74.8,16.0,163.0,59.0
1998,GER,127,44.0,28.741100323624597,183.94066882416396,87.23588637180869,24.95035460992908,159.28014184397162,49.56737588652482
1998,GRE,13,0.0,27.615384615384617,180.7692307692308,82.15384615384616,22.0,165.0,53.0
1998,HUN,17,0.0,25.6,181.9,83.1,21.071428571428573,171.57142857142858,64.35714285714286
1998,IND,1,0.0,16.0,183.0,85.0,,,
1998,IRI,1,0.0,23.0,,,,,
1998,IRL,9,0.0,29.944444444444443,188.94444444444443,94.22222222222223,,,
1998,ISL,7,0.0,25.0,176.0,70.0,20.666666666666668,169.0,60.0
1998,ISR,3,0.0,25.0,166.0,62.5,23.0,153.0,45.0
1998,ISV,9,0.0,24.75,182.16666666666666,90.0,44.0,165.0,75.0
1998,ITA,113,17.0,27.690631808278866,179.5795206971678,84.08169934640523,25.900584795321635,166.26315789473685,52.04093567251462
1998,JAM,6,0.0,33.166666666666664,181.5,98.0,,,
1998,JPN,157,13.0,27.14206955046649,178.01823579304494,81.63528413910093,23.37254901960784,160.22549019607845,54.97058823529412
1998,KAZ,60,2.0,25.807692307692307,181.28985507246375,77.4927536231884,23.13888888888889,164.88571428571427,56.94285714285714
1998,KEN,1,0.0,26.0,180.0,70.0,,,
1998,KGZ,1,0.0,32.0,177.0,75.0,,,
1998,KOR,37,12.0,20.26315789473684,174.47058823529412,69.82352941176471,18.545454545454547,161.6,54.4
1998,LAT,31,0.0,25.686666666666667,182.78666666666666,86.95,24.625,169.9375,60.6875
1998,LIE,8,0.0,25.58333333333333,178.5,80.25,21.571428571428573,160.0,53.0
1998,LTU,7,0.0,24.07692307692308,178.1818181818182,73.54545454545455,34.8,164.4,58.0
1998,LUX,1,0.0,23.0,168.0,57.0,,,
1998,MDA,2,0.0,29.0,169.0,65.0,25.0,168.0,54.0
1998,MGL,3,0.0,19.33333333333333,175.5,67.5,,,
1998,MKD,3,0.0,22.0,182.0,74.0,18.0,,
1998,MON,4,0.0,33.666666666666664,183.83333333333331,89.83333333333333,,,
1998,NED,22,11.0,23.952380952380956,187.42857142857144,86.42857142857143,22.74074074074074,169.7037037037037,61.66666666666666
1998,NOR,75,40.0,25.95402298850575,182.17241379310343,77.44827586206897,26.29032258064516,170.93548387096774,62.87096774193548
1998,NZL,8,0.0,27.2,183.33333333333331,90.33333333333331,23.0,172.75,61.25
1998,POL,39,0.0,23.127659574468087,178.04255319148936,73.42553191489361,25.3125,169.34375,58.34375
1998,POR,2,0.0,31.0,183.0,77.0,21.0,157.0,54.0
1998,PRK,8,0.0,21.0,174.0,66.0,19.53846153846154,160.76923076923077,57.92307692307692
1998,PUR,6,0.0,35.142857142857146,184.16666666666663,93.66666666666669,,,
1998,ROU,18,0.0,28.104166666666668,181.02083333333334,90.3125,22.0,168.22222222222223,58.55555555555556
1998,RSA,2,0.0,19.0,175.0,75.0,18.0,160.0,59.0
1998,RUS,125,52.0,25.243055555555554,180.48842592592592,80.31018518518519,24.278985507246375,163.2264492753623,50.88405797101449
1998,SCG,2,0.0,19.0,181.0,84.0,18.0,180.0,72.0
1998,SLO,34,0.0,23.55813953488372,180.02439024390245,75.82926829268293,22.96153846153846,167.23809523809524,61.333333333333336
1998,SUI,69,14.0,26.739436619718308,183.0430359937402,87.57589984350547,25.485714285714284,168.17142857142858,60.25714285714286
1998,SVK,37,0.0,25.11111111111111,181.4,79.4888888888889,26.36842105263158,169.47368421052633,57.31578947368421
1998,SWE,99,7.0,26.17567567567568,182.7972972972973,82.58108108108108,25.944444444444443,168.86111111111111,64.81944444444444
1998,TPE,7,0.0,28.875,174.5,76.375,21.0,170.0,64.0
1998,TTO,2,0.0,35.0,180.0,93.0,,,
1998,TUR,1,0.0,24.0,,,,,
1998,UKR,56,1.0,25.26713947990544,178.92907801418437,73.9692671394799,24.170068027210885,166.57823129251702,54.35374149659864
1998,URU,1,0.0,18.0,188.0,79.0,,,
1998,USA,186,34.0,27.947342995169084,182.1155717761557,85.10486618004866,23.937158469945356,160.26775956284155,51.47267759562842
1998,UZB,4,0.0,21.0,176.0,65.0,27.0,162.0,54.0
1998,VEN,1,0.0,,,,36.0,178.0,85.0
2000,AHO,7,0.0,31.857142857142858,181.42857142857144,82.71428571428571,22.0,163.0,58.0
2000,ALB,4,0.0,27.5,176.5,79.25,33.666666666666664,162.0,52.0
2000,ALG,47,5.0,24.682926829268293,176.53658536585365,70.39024390243902,25.8,165.2,57.9
2000,AND,5,0.0,34.0,180.0,77.33333333333333,26.5,167.5,58.5
2000,ANG,30,0.0,27.866666666666667,192.78571428571428,91.35714285714286,25.73333333333333,172.78571428571428,69.71428571428571
2000,ANT,3,0.0,29.0,177.5,78.0,30.0,163.0,61.0
2000,ARG,143,20.0,28.99847094801223,186.8395061728395,85.5246913580247,23.51923076923077,166.05769230769232,57.64423076923077
2000,ARM,25,1.0,26.0,174.20833333333334,76.79166666666667,21.0,174.5,57.5
2000,ARU,5,0.0,22.33333333333333,174.0,67.33333333333333,15.5,164.5,53.0
2000,ASA,4,0.0,27.666666666666668,183.66666666666663,106.33333333333331,25.0,168.0,93.0
2000,AUS,629,183.0,25.547967479674796,183.49003267973856,80.68651960784314,27.376420454545453,171.62956574675326,63.25892857142857
2000,AUT,92,4.0,26.57971014492753,183.30434782608697,77.53623188405797,25.88888888888889,173.57777777777778,64.42222222222222
2000,AZE,31,3.0,24.6,173.375,74.04166666666667,33.0,161.57142857142858,56.285714285714285
2000,BAH,25,11.0,25.375,181.25,78.79166666666667,28.066666666666663,167.4,62.06666666666667
2000,BAN,5,0.0,23.0,165.0,70.0,19.75,154.0,47.0
2000,BAR,18,1.0,23.77777777777778,180.05555555555554,78.55555555555556,23.1,173.7,65.3
2000,BDI,6,0.0,27.2,177.2,60.0,15.0,183.0,59.0
2000,BEL,68,7.0,28.475,181.925,77.025,23.88888888888889,170.03703703703704,59.907407407407405
2000,BEN,4,0.0,24.666666666666668,177.0,71.0,29.0,158.0,58.0
2000,BER,6,0.0,31.2,183.8,89.4,33.5,169.0,63.0
2000,BHU,2,0.0,29.0,163.0,55.0,21.0,165.0,52.0
2000,BIH,9,0.0,30.444444444444443,185.0,77.57142857142857,19.5,170.5,52.0
2000,BIZ,2,0.0,23.0,180.0,85.0,19.0,175.0,64.0
2000,BLR,139,22.0,26.1640625,175.61111111111111,73.28968253968254,23.233009708737864,165.5196078431373,56.11764705882353
2000,BOL,5,0.0,23.666666666666668,177.33333333333334,64.5,25.0,167.5,59.5
2000,BOT,7,0.0,24.88888888888889,173.44444444444446,65.22222222222223,,,
2000,BRA,198,48.0,27.10981912144703,189.77002583979325,85.2312661498708,27.712121212121215,172.83670033670035,62.63636363636363
2000,BRN,4,0.0,22.5,,65.0,15.0,,45.0
2000,BRU,2,0.0,26.5,172.0,90.0,,,
2000,BUL,91,13.0,25.29126213592233,174.85436893203882,72.94660194174757,25.72340425531915,168.63829787234042,59.297872340425535
2000,BUR,4,0.0,24.33333333333333,175.33333333333334,72.66666666666667,16.0,,
2000,CAF,3,0.0,31.0,194.0,95.0,33.5,170.0,62.5
2000,CAM,4,0.0,26.0,169.5,67.0,21.5,165.0,58.5
2000,CAN,300,31.0,29.06423611111111,184.85340314136124,84.37289121582315,25.81090723751274,165.4546381243629,58.54230377166157
2000,CAY,3,0.0,27.0,183.0,91.0,23.0,170.0,58.66666666666666
2000,CGO,5,0.0,21.33333333333333,168.5,66.0,23.5,168.0,55.0
2000,CHA,2,0.0,22.0,180.0,,23.0,170.0,59.0
2000,CHI,50,17.0,26.08,178.0612244897959,72.83673469387755,25.0,166.0,58.75
2000,CHN,278,79.0,23.19514348785872,174.97424576894778,69.93142016188374,22.793716656787197,169.77988539814265,61.885595732068765
2000,CIV,14,0.0,22.666666666666668,183.88888888888889,83.22222222222223,24.55555555555556,164.125,59.5
2000,CMR,34,18.0,22.035714285714285,177.92307692307693,73.91666666666667,23.363636363636363,167.8181818181818,58.72727272727273
2000,COD,2,0.0,32.0,176.0,63.0,21.0,,
2000,COK,2,0.0,17.0,185.0,85.0,31.0,178.0,64.0
2000,COL,44,1.0,26.0,174.56666666666666,68.38333333333334,25.45833333333333,165.33333333333334,59.75
2000,COM,2,0.0,21.0,180.0,60.0,18.0,165.0,60.0
2000,CPV,2,0.0,34.0,183.0,65.0,29.0,154.0,49.0
2000,CRC,7,2.0,25.33333333333333,178.0,72.16666666666667,25.33333333333333,180.66666666666663,66.66666666666667
2000,CRO,88,10.0,25.07894736842105,188.01315789473685,87.1842105263158,23.03125,178.46875,65.84375
2000,CUB,229,65.0,26.52513966480447,179.51123595505618,79.5,26.57608695652174,170.9673913043478,66.28260869565217
2000,CYP,22,0.0,26.31578947368421,183.11111111111111,75.16666666666667,21.0,167.0,57.4
2000,CZE,119,9.0,23.433021806853585,175.53582554517132,74.77570093457943,25.80496453900709,176.82624113475177,65.83687943262412
2000,DEN,99,25.0,28.917562724014335,184.15412186379925,78.39068100358423,25.197777777777777,171.76444444444442,64.38222222222221
2000,DJI,2,0.0,34.0,170.0,58.0,16.0,158.0,52.0
2000,DMA,4,0.0,21.0,182.5,73.0,23.5,171.0,59.5
2000,DOM,13,0.0,22.63636363636364,180.7,82.81818181818181,25.0,167.0,68.75
2000,ECU,10,0.0,26.125,173.75,73.625,32.0,165.0,72.33333333333333
2000,EGY,89,0.0,25.51764705882353,183.64285714285717,82.44047619047619,20.666666666666668,166.58823529411765,65.94117647058823
2000,ERI,3,0.0,22.0,172.0,59.5,21.0,159.0,40.0
2000,ESA,8,0.0,22.8,177.4,69.6,26.2,162.8,59.0
2000,ESP,321,42.0,26.749116607773853,179.74204946996466,75.84628975265018,23.4527027027027,162.64864864864865,53.51351351351352
2000,EST,33,3.0,28.34210526315789,185.81578947368425,85.97368421052632,17.666666666666668,180.66666666666663,65.66666666666667
2000,ETH,26,8.0,22.6,173.26666666666668,59.06666666666667,23.33333333333333,159.75,46.083333333333336
2000,FIJ,7,0.0,25.6,181.2,86.8,23.25,170.0,70.75
2000,FIN,70,5.0,26.80392156862745,181.45098039215685,81.40196078431373,25.405405405405407,170.02702702702703,62.74324324324324
2000,FRA,339,66.0,28.84132420091324,176.96004566210044,71.67123287671232,24.235632183908045,168.43103448275863,59.39655172413793
2000,FSM,5,0.0,25.33333333333333,160.0,62.0,17.0,154.5,44.0
2000,GAB,5,0.0,28.25,178.0,84.75,26.0,170.0,71.5
2000,GAM,2,0.0,22.0,167.0,61.0,22.0,163.0,50.0
2000,GBR,376,55.0,27.730408062930188,183.8591937069813,81.32013274336283,25.291097138691452,171.4766923264907,62.83592222629521
2000,GBS,3,0.0,28.5,169.0,58.0,22.0,162.0,57.0
2000,GEO,36,6.0,24.303030303030305,174.75,79.9375,28.0,170.14285714285714,61.71428571428572
2000,GEQ,4,0.0,24.5,177.0,64.0,18.5,158.0,53.0
2000,GER,426,118.0,29.809769521843823,189.7902388369678,85.30841121495327,28.30672514619883,174.93830409356724,65.06184210526315
2000,GHA,22,0.0,23.157894736842103,177.3684210526316,72.15789473684211,23.444444444444443,159.0,57.77777777777778
2000,GRE,140,18.0,25.57843137254902,180.7450980392157,78.51960784313725,22.83561643835617,168.27397260273972,57.58904109589041
2000,GRN,3,0.0,19.5,175.0,73.0,19.0,157.0,64.0
2000,GUA,15,0.0,25.47058823529412,172.64705882352942,67.02941176470588,28.0,158.0,49.0
2000,GUI,6,0.0,25.666666666666668,184.0,80.5,21.33333333333333,164.0,71.5
2000,GUM,7,0.0,26.2,180.25,75.25,31.5,159.5,57.0
2000,GUY,4,0.0,24.33333333333333,183.33333333333331,79.0,22.0,168.0,55.0
2000,HAI,5,0.0,26.0,178.66666666666666,72.33333333333333,20.5,156.5,59.5
2000,HKG,31,0.0,22.814814814814813,174.66666666666666,68.66666666666667,20.57894736842105,166.57894736842104,57.526315789473685
2000,HON,20,0.0,21.77777777777778,176.9090909090909,72.42857142857143,28.0,160.0,44.0
2000,HUN,178,53.0,26.34027777777778,184.02083333333331,84.59722222222223,24.404255319148938,171.36559139784947,62.02150537634409
2000,INA,47,8.0,26.839506172839506,172.9135802469136,65.5925925925926,24.75555555555555,162.15555555555557,56.73333333333333
2000,IND,65,1.0,25.872340425531917,177.71428571428572,73.4047619047619,24.43478260869565,164.57142857142858,58.42857142857143
2000,IOA,4,0.0,26.0,159.66666666666666,56.0,28.0,148.0,43.0
2000,IRI,33,4.0,24.33333333333333,177.24242424242425,78.06060606060606,26.0,168.0,50.0
2000,IRL,64,1.0,27.288888888888888,184.04444444444445,81.4,26.32258064516129,170.7741935483871,58.96774193548387
2000,IRQ,4,0.0,27.5,167.5,60.5,21.5,162.0,55.0
2000,ISL,18,1.0,23.058823529411764,180.41176470588235,75.70588235294117,21.75,173.5,63.833333333333336
2000,ISR,39,1.0,24.88888888888889,183.2,79.33333333333333,21.692307692307693,166.23076923076923,59.38461538461539
2000,ISV,9,0.0,31.666666666666668,185.55555555555557,83.22222222222223,28.666666666666668,167.0,57.66666666666666
2000,ITA,361,65.0,26.956228956228955,182.98316498316495,80.57575757575758,27.538461538461537,173.28758169934642,60.94662309368192
2000,IVB,1,0.0,25.0,179.0,74.0,,,
2000,JAM,48,23.0,25.379310344827587,184.41379310344828,75.72413793103448,26.694444444444443,171.77777777777777,61.61111111111112
2000,JOR,8,0.0,23.25,175.25,70.25,25.0,166.25,61.75
2000,JPN,271,44.0,30.02852852852853,170.7087087087087,65.42192192192192,24.941333333333333,164.18933333333334,57.410666666666664
2000,KAZ,130,7.0,27.057142857142857,180.63809523809525,77.25238095238095,25.73584905660377,168.18867924528303,59.71698113207548
2000,KEN,56,7.0,24.77777777777778,173.33333333333334,61.52777777777778,25.608695652173918,165.52173913043478,57.73913043478261
2000,KGZ,48,1.0,26.11764705882353,182.14,77.3,21.65,173.95,61.95
2000,KOR,291,73.0,25.0,179.04675716440423,73.44015151515151,22.31282051282051,169.65356125356126,61.588603988603985
2000,KSA,18,2.0,23.869565217391305,176.2608695652174,70.6086956521739,,,
2000,KUW,29,1.0,23.7,175.31034482758622,70.65517241379311,,,
2000,LAO,3,0.0,19.5,182.5,75.5,30.0,153.0,49.0
2000,LAT,45,3.0,26.813953488372093,179.32558139534885,80.81395348837209,24.0,172.35294117647058,62.05882352941177
2000,LBA,3,0.0,25.666666666666668,175.0,65.5,,,
2000,LBR,8,0.0,24.25,178.85714285714286,75.57142857142857,27.5,170.0,54.0
2000,LCA,5,0.0,22.666666666666668,181.0,75.33333333333333,21.5,164.0,54.0
2000,LES,6,0.0,25.5,172.25,63.0,21.5,170.0,49.0
2000,LIB,6,0.0,26.0,177.0,74.66666666666667,16.5,167.5,56.0
2000,LIE,2,0.0,21.0,175.0,80.0,22.0,165.0,52.0
2000,LTU,61,17.0,25.97872340425532,192.74468085106383,91.85106382978724,24.23333333333333,169.16666666666666,60.66666666666666
2000,LUX,7,0.0,22.0,194.5,81.0,28.0,166.57142857142858,60.42857142857143
2000,MAD,11,0.0,25.8,177.6,71.6,25.75,163.125,55.5
2000,MAR,55,5.0,24.608695652173918,176.9090909090909,68.4186046511628,24.77777777777778,167.55555555555554,55.55555555555556
2000,MAS,40,0.0,25.710526315789476,175.66666666666666,73.1981981981982,20.923076923076923,161.6153846153846,53.92307692307692
2000,MAW,2,0.0,27.0,170.0,58.0,15.0,168.0,45.0
2000,MDA,34,2.0,24.7,177.13793103448276,75.89655172413794,24.6,171.4,59.4
2000,MDV,4,0.0,21.0,169.5,54.5,15.5,151.5,40.5
2000,MEX,78,6.0,26.125,176.171875,67.609375,24.764705882352946,164.7941176470588,56.41176470588236
2000,MGL,20,0.0,26.416666666666668,174.58333333333334,78.16666666666667,25.454545454545453,166.63636363636363,63.22727272727273
2000,MKD,10,1.0,24.0,178.57142857142858,74.57142857142857,18.25,172.25,59.125
2000,MLI,5,0.0,21.0,179.66666666666666,79.33333333333333,18.0,171.0,55.0
2000,MLT,7,0.0,27.0,180.0,76.75,24.0,167.0,55.66666666666666
2000,MON,4,0.0,23.0,181.66666666666663,75.66666666666667,34.0,165.0,58.0
2000,MOZ,4,1.0,21.5,168.5,66.5,25.5,165.0,61.0
2000,MRI,20,0.0,24.0,175.95,72.075,20.33333333333333,156.83333333333334,55.5
2000,MTN,2,0.0,18.0,163.0,69.0,16.0,165.0,63.0
2000,MYA,7,0.0,22.0,170.0,54.0,24.0,158.66666666666666,53.5
2000,NAM,11,0.0,29.8,176.6,72.4,20.0,160.66666666666666,46.333333333333336
2000,NCA,6,0.0,29.25,177.33333333333334,77.5,20.0,175.0,53.0
2000,NED,231,79.0,27.47159090909091,186.875,81.86931818181819,26.880733944954127,174.11926605504587,65.42201834862385
2000,NEP,5,0.0,30.5,165.0,57.0,21.666666666666668,155.66666666666666,47.0
2000,NGR,85,8.0,23.19607843137255,179.7843137254902,77.43137254901961,24.7,161.31851851851852,60.59259259259259
2000,NIG,4,0.0,23.5,,,17.5,,
