STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,POLLUTANT,Pollutant,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,OBS_STATUS_4,Observation status 4,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2012,,137.7364,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2011,,142.6069,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2010,,154.4418,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2009,,144.3478,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2008,,156.3041,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2007,,172.7624,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2006,,185.1675,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2005,,189.7025,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2004,,194.7608,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2003,,211.1235,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2002,,198.8822,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2001,,228.6561,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2000,,224.387,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,1999,,237.5903,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,1998,,244.3746,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,1997,,257.1809,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2022,,128.3095,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2021,,127.0119,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2020,,120.7545,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2019,,137.0667,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2018,,140.6159,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2017,,144.6457,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,GBR,United Kingdom,A,Annual,PM10,Particulates (PM10),T_EM_MM,Total man-made emissions,T,Tonnes,2016,,139.0497,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2014,,45940.118,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,1996,,103277.291,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,1995,,108392.256,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,1994,,112403.894,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,1993,,116865.504,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,1992,,121529.419,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,1991,,125656.272,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,1990,,129789.475,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2013,,47536.494,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2012,,48269.767,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2011,,51653.166,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2010,,53161.067,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2009,,56136.652,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2008,,59611.227,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2007,,64469.601,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2006,,68920.314,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2005,,74248.434,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2004,,77850.953,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2003,,81751.469,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2002,,84639.531,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2001,,88530.711,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2000,,92082.828,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,1999,,93560.598,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,1998,,98155.403,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,1997,,100330.752,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2022,,39230.8,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2021,,39841.854,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2020,,38844.04,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2019,,41504.746,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2018,,43476.162,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2017,,43248.658,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,USA,United States,A,Annual,CO,Carbon monoxide,T_EM_MM,Total man-made emissions,T,Tonnes,2016,,40682.803,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2014,,591.4714,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1996,,659.1488,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1995,,653.7664,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1994,,647.6232,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1993,,654.8928,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1992,,661.3765,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1991,,668.4233,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1990,,671.5192,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2013,,585.1217,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2012,,596.7451,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2011,,601.5203,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2010,,599.4846,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2009,,613.2604,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2008,,621.7197,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2007,,609.7466,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2006,,610.6588,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2005,,623.7267,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2004,,623.213,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2003,,628.7516,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2002,,646.2498,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2001,,661.2861,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2000,,665.4251,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1999,,651.0866,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1998,,652.9825,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1997,,655.1329,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2022,,518.4277,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2021,,539.5151,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FRA,France,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2020,,550.4975,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
